Provider ID,Service Category,Location (City - Subarea),"Coordinates (X, Y)",Rating,Experience,Click Count,Review Count
2799,Auto Repair,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.6,7 years,250,87
2800,Personal Care (Home Services),Bejaia - Tizi Rached,"(36.761, 5.748)",4.8,1 years,196,56
2801,Auto Repair,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.2,7 years,198,91
2802,Personal Care (Home Services),Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.2,9 years,286,93
2803,Pest Control,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.8,9 years,240,86
2804,Carpentry,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.6,9 years,262,103
2805,Tailoring & Alteration,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.6,6 years,279,81
2806,Electrical Services,Medea - Bordj Menaiel,"(36.267, 2.741)",3.6,7 years,177,79
2807,Plumbing,Medea - Bordj Menaiel,"(36.267, 2.741)",4.9,1 years,163,60
2808,Tutoring & Educational,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.5,4 years,235,51
2809,Plastering & Tiling,Oran - El Hassi,"(35.72, -0.63)",4.4,3 years,220,40
2810,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",3.9,10 years,296,76
2811,Event Planning,El Oued - Guemar,"(33.133, 6.9)",4.6,8 years,256,70
2812,Plastering & Tiling,Oran - El Hassi,"(35.72, -0.63)",4.2,10 years,231,64
2813,Electrical Services,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,6 years,265,82
2814,Electrical Services,Medea - Bordj Menaiel,"(36.267, 2.741)",3.6,3 years,171,59
2815,Tutoring & Educational,Batna - Aïn Touta,"(35.552, 5.804)",3.6,2 years,141,27
2816,Electrical Services,Medea - Bordj Menaiel,"(36.267, 2.741)",3.9,7 years,226,66
2817,Babysitting & Childcare,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.0,2 years,116,42
2818,Electrical Services,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.3,3 years,214,58
2819,Auto Repair,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.5,5 years,219,52
2820,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.2,2 years,170,32
2821,Plumbing,Bejaia - Tizi Rached,"(36.761, 5.748)",5.0,2 years,215,50
2822,Carpentry,Adrar - Timimoun,"(27.46, 0.286)",3.8,2 years,119,48
2823,Pest Control,Constantine - Ziadia,"(36.365, 6.613)",3.8,2 years,156,42
2824,Housekeeping / Cleaning,Constantine - Ziadia,"(36.365, 6.613)",5.0,8 years,155,86
2825,Electrical Services,Blida - Chrea,"(36.482, 2.831)",3.8,9 years,302,79
2826,Auto Repair,Skikda - La Cloche,"(36.866, 6.906)",3.6,2 years,197,35
2827,Pest Control,Setif - Belkhir,"(36.185, 5.404)",4.9,10 years,247,96
2828,Plastering & Tiling,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.5,10 years,271,109
2829,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",4.2,6 years,239,65
2830,Home Appliance Repair,Blida - Chrea,"(36.482, 2.831)",4.8,7 years,272,63
2831,Pest Control,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.6,1 years,178,54
2832,Personal Care (Home Services),Batna - Aïn Touta,"(35.552, 5.804)",4.8,2 years,128,73
2833,Plastering & Tiling,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.2,6 years,169,77
2834,Plastering & Tiling,Medea - Bordj Menaiel,"(36.267, 2.741)",3.8,10 years,230,108
2835,Painting & Renovation,Adrar - Timimoun,"(27.46, 0.286)",3.9,8 years,189,73
2836,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",4.4,3 years,210,38
2837,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",4.7,1 years,150,42
2838,Plumbing,Batna - Aïn Touta,"(35.552, 5.804)",4.2,10 years,307,88
2839,Painting & Renovation,Adrar - Timimoun,"(27.46, 0.286)",4.0,1 years,97,29
2840,Auto Repair,Blida - Chrea,"(36.482, 2.831)",4.9,5 years,144,75
2841,Personal Care (Home Services),El Oued - Guemar,"(33.133, 6.9)",3.9,3 years,150,38
2842,Auto Repair,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.9,5 years,219,63
2843,Tailoring & Alteration,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.6,5 years,227,81
2844,Electrical Services,Bejaia - Tizi Rached,"(36.761, 5.748)",3.8,3 years,215,55
2845,Personal Care (Home Services),Tiaret - Merine,"(35.371, 1.315)",3.5,5 years,257,65
2846,Pest Control,Oran - El Hassi,"(35.72, -0.63)",4.2,10 years,175,117
2847,Carpentry,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,10 years,287,110
2848,Event Planning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,9 years,216,89
2849,Electrical Services,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",3.8,6 years,122,81
2850,Plumbing,Constantine - Ziadia,"(36.365, 6.613)",4.4,8 years,231,95
2851,Electrical Services,Constantine - Ziadia,"(36.365, 6.613)",3.9,7 years,253,72
2852,Home Appliance Repair,Oran - El Hassi,"(35.72, -0.63)",3.9,7 years,241,71
2853,Home Appliance Repair,Oran - El Hassi,"(35.72, -0.63)",4.5,3 years,154,62
2854,Plastering & Tiling,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.3,3 years,225,43
2855,Tutoring & Educational,Annaba - El Hadjar,"(36.862, 7.76)",5.0,6 years,171,59
2856,Pest Control,Skikda - La Cloche,"(36.866, 6.906)",4.8,1 years,218,38
2857,Tutoring & Educational,Bejaia - Tizi Rached,"(36.761, 5.748)",4.3,9 years,245,109
2858,Plastering & Tiling,Skikda - La Cloche,"(36.866, 6.906)",5.0,9 years,221,93
2859,Pest Control,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.8,3 years,198,54
2860,Plastering & Tiling,Skikda - La Cloche,"(36.866, 6.906)",4.8,4 years,287,68
2861,Electrical Services,Batna - Aïn Touta,"(35.552, 5.804)",3.9,3 years,196,65
2862,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.6,4 years,145,67
2863,Auto Repair,Oran - El Hassi,"(35.72, -0.63)",4.7,10 years,257,90
2864,Tutoring & Educational,Blida - Chrea,"(36.482, 2.831)",4.7,10 years,192,101
2865,Plumbing,Chlef - Tacheta,"(36.153, 1.333)",4.1,3 years,216,72
2866,Plumbing,Adrar - Timimoun,"(27.46, 0.286)",4.6,4 years,173,53
2867,Plastering & Tiling,Adrar - Timimoun,"(27.46, 0.286)",3.7,6 years,144,83
2868,Personal Care (Home Services),Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.0,7 years,232,78
2869,Housekeeping / Cleaning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.9,8 years,178,86
2870,Carpentry,Adrar - Timimoun,"(27.46, 0.286)",3.9,4 years,191,84
2871,Carpentry,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.6,8 years,135,107
2872,Personal Care (Home Services),Skikda - La Cloche,"(36.866, 6.906)",4.0,5 years,100,49
2873,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.7,7 years,310,71
2874,Event Planning,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.9,4 years,191,67
2875,Pest Control,Chlef - Tacheta,"(36.153, 1.333)",3.9,5 years,120,56
2876,Event Planning,Adrar - Timimoun,"(27.46, 0.286)",4.1,5 years,264,46
2877,Plastering & Tiling,Oran - El Hassi,"(35.72, -0.63)",4.3,2 years,226,65
2878,Plumbing,Illizi - Djanet,"(26.269, 9.484)",3.6,2 years,152,76
2879,Tailoring & Alteration,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.9,1 years,189,28
2880,Event Planning,Blida - Chrea,"(36.482, 2.831)",4.6,7 years,240,83
2881,Home Appliance Repair,Medea - Bordj Menaiel,"(36.267, 2.741)",4.7,6 years,169,80
2882,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",4.3,1 years,232,62
2883,Babysitting & Childcare,Blida - Chrea,"(36.482, 2.831)",3.7,5 years,250,40
2884,Carpentry,Constantine - Ziadia,"(36.365, 6.613)",4.4,5 years,130,50
2885,Event Planning,Constantine - Ziadia,"(36.365, 6.613)",4.0,7 years,234,89
2886,Home Appliance Repair,Illizi - Djanet,"(26.269, 9.484)",4.1,3 years,230,63
2887,Pest Control,Illizi - Djanet,"(26.269, 9.484)",4.8,2 years,176,46
2888,Housekeeping / Cleaning,Biskra - El Hassi,"(34.85, 5.72)",3.8,1 years,146,66
2889,Tailoring & Alteration,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.8,3 years,174,60
2890,Electrical Services,Biskra - El Hassi,"(34.85, 5.72)",3.5,6 years,189,59
2891,Auto Repair,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.8,5 years,215,81
2892,Electrical Services,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.9,1 years,188,53
2893,Tutoring & Educational,Medea - Bordj Menaiel,"(36.267, 2.741)",4.9,9 years,322,82
2894,Plumbing,Biskra - El Hassi,"(34.85, 5.72)",4.3,3 years,140,67
2895,Home Appliance Repair,Adrar - Timimoun,"(27.46, 0.286)",4.5,7 years,192,82
2896,Home Appliance Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.9,1 years,153,57
2897,Tailoring & Alteration,Annaba - El Hadjar,"(36.862, 7.76)",4.1,2 years,228,56
2898,Painting & Renovation,Biskra - El Hassi,"(34.85, 5.72)",4.6,5 years,252,57
2899,Tutoring & Educational,Oran - El Hassi,"(35.72, -0.63)",4.3,4 years,186,57
2900,Babysitting & Childcare,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",5.0,7 years,254,76
2901,Personal Care (Home Services),Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.4,9 years,280,98
2902,Plastering & Tiling,Biskra - El Hassi,"(34.85, 5.72)",3.6,5 years,182,91
2903,Carpentry,Tiaret - Merine,"(35.371, 1.315)",4.9,10 years,252,98
2904,Tutoring & Educational,Blida - Chrea,"(36.482, 2.831)",4.4,1 years,230,38
2905,Tailoring & Alteration,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.6,10 years,247,77
2906,Carpentry,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.4,5 years,221,66
2907,Tailoring & Alteration,Tiaret - Merine,"(35.371, 1.315)",4.6,8 years,186,72
2908,Plumbing,Skikda - La Cloche,"(36.866, 6.906)",3.9,7 years,274,94
2909,Event Planning,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",3.6,9 years,270,72
2910,Tailoring & Alteration,Adrar - Timimoun,"(27.46, 0.286)",4.0,4 years,156,60
2911,Plumbing,Blida - Chrea,"(36.482, 2.831)",3.5,9 years,270,87
2912,Plastering & Tiling,Constantine - Ziadia,"(36.365, 6.613)",3.5,8 years,214,95
2913,Pest Control,Setif - Belkhir,"(36.185, 5.404)",4.5,9 years,213,96
2914,Personal Care (Home Services),Adrar - Timimoun,"(27.46, 0.286)",4.7,9 years,274,106
2915,Housekeeping / Cleaning,Biskra - El Hassi,"(34.85, 5.72)",4.7,4 years,218,36
2916,Event Planning,Illizi - Djanet,"(26.269, 9.484)",4.4,2 years,134,72
2917,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",3.5,4 years,210,54
2918,Plastering & Tiling,Annaba - El Hadjar,"(36.862, 7.76)",4.7,4 years,174,46
2919,Carpentry,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.8,1 years,183,19
2920,Electrical Services,Tiaret - Merine,"(35.371, 1.315)",4.1,10 years,200,80
2921,Pest Control,Setif - Belkhir,"(36.185, 5.404)",4.4,2 years,169,28
2922,Plumbing,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.6,7 years,167,63
2923,Tailoring & Alteration,Setif - Belkhir,"(36.185, 5.404)",3.9,6 years,140,83
2924,Painting & Renovation,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.3,6 years,261,60
2925,Plastering & Tiling,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.2,4 years,248,70
2926,Plastering & Tiling,Bejaia - Tizi Rached,"(36.761, 5.748)",4.8,5 years,135,41
2927,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.0,4 years,160,71
2928,Electrical Services,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.8,3 years,147,74
2929,Pest Control,Annaba - El Hadjar,"(36.862, 7.76)",3.8,8 years,150,85
2930,Electrical Services,Blida - Chrea,"(36.482, 2.831)",3.7,7 years,212,62
2931,Event Planning,Annaba - El Hadjar,"(36.862, 7.76)",4.4,6 years,197,93
2932,Electrical Services,Bejaia - Tizi Rached,"(36.761, 5.748)",5.0,8 years,184,79
2933,Plumbing,Annaba - El Hadjar,"(36.862, 7.76)",4.2,9 years,288,69
2934,Pest Control,Adrar - Timimoun,"(27.46, 0.286)",5.0,2 years,190,56
2935,Pest Control,Annaba - El Hadjar,"(36.862, 7.76)",4.4,8 years,303,104
2936,Tailoring & Alteration,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,4 years,108,48
2937,Plumbing,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",5.0,4 years,218,34
2938,Housekeeping / Cleaning,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.6,4 years,156,75
2939,Housekeeping / Cleaning,Skikda - La Cloche,"(36.866, 6.906)",3.6,8 years,298,79
2940,Pest Control,Adrar - Timimoun,"(27.46, 0.286)",3.6,3 years,187,61
2941,Pest Control,El Oued - Guemar,"(33.133, 6.9)",3.7,9 years,328,69
2942,Tailoring & Alteration,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.2,8 years,147,91
2943,Electrical Services,Setif - Belkhir,"(36.185, 5.404)",4.3,1 years,187,56
2944,Housekeeping / Cleaning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.6,10 years,301,72
2945,Event Planning,Biskra - El Hassi,"(34.85, 5.72)",4.0,6 years,231,55
2946,Event Planning,Oran - El Hassi,"(35.72, -0.63)",4.7,9 years,242,106
2947,Event Planning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.4,8 years,323,96
2948,Auto Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.8,2 years,117,54
2949,Housekeeping / Cleaning,Tiaret - Merine,"(35.371, 1.315)",4.2,5 years,280,44
2950,Tutoring & Educational,Setif - Belkhir,"(36.185, 5.404)",5.0,4 years,194,65
2951,Event Planning,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.4,5 years,162,45
2952,Home Appliance Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.8,1 years,109,46
2953,Carpentry,Annaba - El Hadjar,"(36.862, 7.76)",4.5,7 years,193,71
2954,Carpentry,Bejaia - Tizi Rached,"(36.761, 5.748)",4.8,2 years,85,51
2955,Tailoring & Alteration,Constantine - Ziadia,"(36.365, 6.613)",3.6,6 years,142,79
2956,Plastering & Tiling,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.8,8 years,252,76
2957,Tailoring & Alteration,Ouargla - Hassi Messaoud,"(32.49, 6.266)",4.1,8 years,166,61
2958,Event Planning,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,10 years,257,116
2959,Plumbing,Skikda - La Cloche,"(36.866, 6.906)",4.2,5 years,163,79
2960,Babysitting & Childcare,Illizi - Djanet,"(26.269, 9.484)",3.5,9 years,212,112
2961,Auto Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.1,4 years,127,42
2962,Event Planning,Medea - Bordj Menaiel,"(36.267, 2.741)",3.5,8 years,218,84
2963,Pest Control,Biskra - El Hassi,"(34.85, 5.72)",4.3,10 years,243,94
2964,Tailoring & Alteration,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.9,9 years,254,92
2965,Auto Repair,Bejaia - Tizi Rached,"(36.761, 5.748)",4.2,5 years,197,68
2966,Plumbing,Blida - Chrea,"(36.482, 2.831)",4.9,1 years,163,25
2967,Babysitting & Childcare,Constantine - Ziadia,"(36.365, 6.613)",4.9,1 years,187,61
2968,Plastering & Tiling,Adrar - Timimoun,"(27.46, 0.286)",3.6,5 years,232,86
2969,Plastering & Tiling,Mostaganem - Ain Nouissy,"(35.929, 0.089)",4.4,2 years,198,70
2970,Painting & Renovation,El Oued - Guemar,"(33.133, 6.9)",4.9,7 years,218,63
2971,Plumbing,Blida - Chrea,"(36.482, 2.831)",3.7,9 years,163,79
2972,Home Appliance Repair,Constantine - Ziadia,"(36.365, 6.613)",4.0,3 years,226,44
2973,Painting & Renovation,Illizi - Djanet,"(26.269, 9.484)",4.9,7 years,219,62
2974,Personal Care (Home Services),Setif - Belkhir,"(36.185, 5.404)",3.9,6 years,182,67
2975,Tutoring & Educational,Skikda - La Cloche,"(36.866, 6.906)",3.8,5 years,221,79
2976,Painting & Renovation,Constantine - Ziadia,"(36.365, 6.613)",4.1,9 years,219,107
2977,Electrical Services,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",3.6,5 years,140,64
2978,Housekeeping / Cleaning,Medea - Bordj Menaiel,"(36.267, 2.741)",3.6,9 years,171,87
2979,Painting & Renovation,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.1,6 years,175,76
2980,Plastering & Tiling,Constantine - Ziadia,"(36.365, 6.613)",4.6,5 years,271,43
2981,Auto Repair,Adrar - Timimoun,"(27.46, 0.286)",3.8,1 years,196,35
2982,Babysitting & Childcare,Algiers - Sidi Abdallah,"(36.745, 3.25)",4.9,5 years,250,77
2983,Pest Control,Adrar - Timimoun,"(27.46, 0.286)",4.7,7 years,227,84
2984,Plastering & Tiling,Batna - Aïn Touta,"(35.552, 5.804)",4.4,9 years,198,79
2985,Pest Control,Constantine - Ziadia,"(36.365, 6.613)",3.7,9 years,193,92
2986,Home Appliance Repair,Oran - El Hassi,"(35.72, -0.63)",3.9,8 years,200,81
2987,Plastering & Tiling,Medea - Bordj Menaiel,"(36.267, 2.741)",4.4,10 years,233,117
2988,Housekeeping / Cleaning,Medea - Bordj Menaiel,"(36.267, 2.741)",4.0,8 years,298,90
2989,Home Appliance Repair,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.6,4 years,117,60
2990,Auto Repair,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,7 years,202,87
2991,Personal Care (Home Services),Blida - Chrea,"(36.482, 2.831)",4.5,5 years,188,74
2992,Plumbing,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.4,3 years,248,75
2993,Auto Repair,Biskra - El Hassi,"(34.85, 5.72)",3.9,6 years,142,55
2994,Carpentry,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",4.6,8 years,187,89
2995,Pest Control,Blida - Chrea,"(36.482, 2.831)",4.1,6 years,204,87
2996,Event Planning,Batna - Aïn Touta,"(35.552, 5.804)",3.7,6 years,272,63
2997,Carpentry,Biskra - El Hassi,"(34.85, 5.72)",4.4,1 years,135,56
2998,Babysitting & Childcare,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.3,1 years,195,57
2999,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",3.9,2 years,96,57
3000,Tutoring & Educational,Constantine - Ziadia,"(36.365, 6.613)",4.9,10 years,181,92
3001,Tutoring & Educational,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.8,1 years,156,42
3002,Pest Control,El Oued - Guemar,"(33.133, 6.9)",4.7,10 years,176,72
3003,Auto Repair,Blida - Chrea,"(36.482, 2.831)",4.8,4 years,120,53
3004,Auto Repair,Mostaganem - Ain Nouissy,"(35.929, 0.089)",3.8,9 years,186,89
3005,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.4,10 years,225,108
3006,Electrical Services,Constantine - Ziadia,"(36.365, 6.613)",4.4,3 years,210,39
3007,Pest Control,Bejaia - Tizi Rached,"(36.761, 5.748)",4.3,9 years,302,64
3008,Plumbing,Tiaret - Merine,"(35.371, 1.315)",4.2,1 years,239,36
3009,Tailoring & Alteration,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.7,4 years,152,61
3010,Babysitting & Childcare,Biskra - El Hassi,"(34.85, 5.72)",4.1,8 years,227,82
3011,Auto Repair,Constantine - Ziadia,"(36.365, 6.613)",4.7,2 years,226,40
3012,Event Planning,El Oued - Guemar,"(33.133, 6.9)",4.5,8 years,203,74
3013,Plastering & Tiling,El Oued - Guemar,"(33.133, 6.9)",4.6,1 years,152,21
3014,Plumbing,Illizi - Djanet,"(26.269, 9.484)",3.6,5 years,244,60
3015,Personal Care (Home Services),Algiers - Sidi Abdallah,"(36.745, 3.25)",4.1,9 years,293,62
3016,Pest Control,Tiaret - Merine,"(35.371, 1.315)",4.5,5 years,180,71
3017,Pest Control,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.9,7 years,197,82
3018,Babysitting & Childcare,Illizi - Djanet,"(26.269, 9.484)",4.8,4 years,101,38
3019,Pest Control,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.4,1 years,136,41
3020,Babysitting & Childcare,Blida - Chrea,"(36.482, 2.831)",4.3,6 years,161,89
3021,Painting & Renovation,Medea - Bordj Menaiel,"(36.267, 2.741)",3.7,1 years,192,35
3022,Plastering & Tiling,Oran - El Hassi,"(35.72, -0.63)",4.4,1 years,102,26
3023,Home Appliance Repair,Blida - Chrea,"(36.482, 2.831)",3.7,1 years,90,54
3024,Electrical Services,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.1,10 years,327,80
3025,Tailoring & Alteration,Adrar - Timimoun,"(27.46, 0.286)",4.4,6 years,198,59
3026,Babysitting & Childcare,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",4.4,1 years,206,58
3027,Carpentry,M'sila - Ksar El Hirane,"(35.45, 4.52)",3.9,1 years,90,57
3028,Babysitting & Childcare,Batna - Aïn Touta,"(35.552, 5.804)",4.2,4 years,258,44
3029,Painting & Renovation,Illizi - Djanet,"(26.269, 9.484)",4.0,7 years,225,75
3030,Tutoring & Educational,Tiaret - Merine,"(35.371, 1.315)",4.1,5 years,227,76
3031,Painting & Renovation,Bejaia - Tizi Rached,"(36.761, 5.748)",4.7,1 years,235,58
3032,Carpentry,Batna - Aïn Touta,"(35.552, 5.804)",3.6,5 years,182,59
3033,Pest Control,Tiaret - Merine,"(35.371, 1.315)",4.6,10 years,301,81
3034,Painting & Renovation,Chlef - Tacheta,"(36.153, 1.333)",4.6,10 years,268,83
3035,Plastering & Tiling,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.9,10 years,285,88
3036,Plumbing,Constantine - Ziadia,"(36.365, 6.613)",4.6,8 years,211,98
3037,Plastering & Tiling,Bejaia - Tizi Rached,"(36.761, 5.748)",4.7,7 years,183,71
3038,Plumbing,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.7,1 years,205,73
3039,Pest Control,Ghardaia - M'zab Valley,"(32.485, 3.666)",3.8,1 years,159,61
3040,Plastering & Tiling,Bejaia - Tizi Rached,"(36.761, 5.748)",3.8,6 years,195,64
3041,Tutoring & Educational,Blida - Chrea,"(36.482, 2.831)",3.8,9 years,219,93
3042,Personal Care (Home Services),Illizi - Djanet,"(26.269, 9.484)",4.9,6 years,145,60
3043,Personal Care (Home Services),Tiaret - Merine,"(35.371, 1.315)",4.8,8 years,282,97
3044,Babysitting & Childcare,Bordj Bou Arreridj - El Achir,"(36.18, 3.086)",4.8,1 years,81,20
3045,Personal Care (Home Services),Bejaia - Tizi Rached,"(36.761, 5.748)",4.0,5 years,232,52
3046,Event Planning,Biskra - El Hassi,"(34.85, 5.72)",3.9,3 years,102,52
3047,Auto Repair,Ghardaia - M'zab Valley,"(32.485, 3.666)",5.0,4 years,117,36
3048,Tailoring & Alteration,Tlemcen - Sidi Bel Abbes,"(34.887, -1.32)",3.7,3 years,199,50
3049,Home Appliance Repair,Tiaret - Merine,"(35.371, 1.315)",4.6,1 years,170,63
3050,Plumbing,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.7,8 years,182,105
3051,Housekeeping / Cleaning,Ouargla - Hassi Messaoud,"(32.49, 6.266)",3.8,2 years,118,55
3052,Plastering & Tiling,Constantine - Ziadia,"(36.365, 6.613)",4.8,6 years,140,74
3053,Babysitting & Childcare,Biskra - El Hassi,"(34.85, 5.72)",4.0,5 years,169,74
3054,Plastering & Tiling,Biskra - El Hassi,"(34.85, 5.72)",4.2,9 years,223,67
3055,Tailoring & Alteration,Chlef - Tacheta,"(36.153, 1.333)",3.5,1 years,139,72
3056,Carpentry,Skikda - La Cloche,"(36.866, 6.906)",4.8,4 years,176,47
3057,Babysitting & Childcare,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.2,4 years,225,76
3058,Carpentry,Setif - Belkhir,"(36.185, 5.404)",4.6,10 years,199,71
3059,Carpentry,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.0,4 years,150,57
3060,Housekeeping / Cleaning,Batna - Aïn Touta,"(35.552, 5.804)",4.8,1 years,227,56
3061,Housekeeping / Cleaning,Setif - Belkhir,"(36.185, 5.404)",3.8,10 years,332,94
3062,Electrical Services,Batna - Aïn Touta,"(35.552, 5.804)",4.7,3 years,220,52
3063,Tutoring & Educational,El Oued - Guemar,"(33.133, 6.9)",4.7,10 years,203,85
3064,Carpentry,Setif - Belkhir,"(36.185, 5.404)",3.9,3 years,240,47
3065,Babysitting & Childcare,M'sila - Ksar El Hirane,"(35.45, 4.52)",4.6,8 years,213,62
3066,Carpentry,Oran - El Hassi,"(35.72, -0.63)",3.7,4 years,287,43
3067,Electrical Services,Algiers - Sidi Abdallah,"(36.745, 3.25)",3.6,6 years,204,51
3068,Carpentry,Tizi Ouzou - Ait Ali,"(36.716, 4.044)",4.4,5 years,124,67
3069,Tailoring & Alteration,Setif - Belkhir,"(36.185, 5.404)",3.7,10 years,326,69
3070,Plumbing,Sidi Bel Abbes - El Gharbi,"(35.189, -0.63)",5.0,9 years,301,65
3071,Tutoring & Educational,Adrar - Timimoun,"(27.46, 0.286)",4.3,3 years,254,59
3072,Electrical Services,Ghardaia - M'zab Valley,"(32.485, 3.666)",4.5,3 years,181,64
3073,Personal Care (Home Services),Illizi - Djanet,"(26.269, 9.484)",3.6,10 years,211,82
